"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US42101030700","Census Tract 307, Philadelphia County, Pennsylvania","3235","3085","1923","724","16","216","5","201","150","139","50","2","17","1","30","7","3","1","25","0","0","0","0","1","2","11","6","0","0","0","0","0","0","1","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030800","Census Tract 308, Philadelphia County, Pennsylvania","4874","4730","2854","920","5","647","7","297","144","139","40","5","15","1","25","7","5","7","15","4","0","0","0","7","8","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030900","Census Tract 309, Philadelphia County, Pennsylvania","3991","3875","1347","1428","20","629","7","444","116","107","15","7","16","0","26","11","2","2","8","0","0","2","0","6","12","6","1","0","0","1","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"1400000US42101031000","Census Tract 310, Philadelphia County, Pennsylvania","6755","6573","2960","1602","35","1416","19","541","182","173","55","5","35","1","26","2","5","8","8","1","0","1","0","25","1","9","0","0","0","6","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031101","Census Tract 311.01, Philadelphia County, Pennsylvania","4898","4697","1318","2061","51","580","10","677","201","193","41","3","12","5","46","14","0","9","29","0","0","2","0","25","7","5","1","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"1400000US42101031102","Census Tract 311.02, Philadelphia County, Pennsylvania","4465","4315","1168","2096","29","346","2","674","150","135","26","2","10","0","29","5","4","10","26","2","2","3","2","7","7","12","3","0","0","5","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1400000US42101031200","Census Tract 312, Philadelphia County, Pennsylvania","4673","4492","1312","2149","20","526","8","477","181","173","38","5","15","0","58","13","3","11","5","9","0","1","0","8","7","6","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031300","Census Tract 313, Philadelphia County, Pennsylvania","6945","6631","2354","1859","59","1597","14","748","314","304","63","10","49","1","81","23","11","8","32","4","0","2","4","10","6","10","2","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031401","Census Tract 314.01, Philadelphia County, Pennsylvania","6664","6403","2596","1473","27","1472","22","813","261","244","49","14","22","4","86","7","9","3","16","14","0","2","0","13","5","13","4","1","0","3","2","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031402","Census Tract 314.02, Philadelphia County, Pennsylvania","5595","5397","2362","891","12","1603","10","519","198","189","51","3","16","1","71","3","3","3","18","2","0","2","4","11","1","9","1","3","0","1","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031501","Census Tract 315.01, Philadelphia County, Pennsylvania","6217","6073","5269","235","14","372","0","183","144","139","18","25","21","0","45","5","2","1","15","0","0","0","0","7","0","5","1","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031502","Census Tract 315.02, Philadelphia County, Pennsylvania","4018","3929","3128","301","5","317","0","178","89","82","38","7","3","1","22","0","1","0","4","0","0","0","0","6","0","7","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031600","Census Tract 316, Philadelphia County, Pennsylvania","6045","5896","4604","569","9","435","2","277","149","140","36","14","13","0","52","7","3","1","6","0","0","0","0","0","8","9","0","2","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031700","Census Tract 317, Philadelphia County, Pennsylvania","6093","5846","3323","1364","21","497","5","636","247","234","54","5","47","6","59","15","11","1","21","7","0","1","0","4","3","13","5","3","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031800","Census Tract 318, Philadelphia County, Pennsylvania","4017","3840","1421","1561","14","263","1","580","177","151","52","6","12","0","21","2","4","1","31","1","0","3","0","2","16","23","13","1","0","0","0","0","0","1","6","2","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031900","Census Tract 319, Philadelphia County, Pennsylvania","4971","4754","2963","1141","19","121","2","508","217","207","77","21","20","0","38","17","3","1","17","0","0","1","3","5","4","10","5","0","0","1","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032000","Census Tract 320, Philadelphia County, Pennsylvania","6599","6398","4609","1062","26","188","3","510","201","183","52","14","16","1","57","7","8","2","16","0","0","0","2","7","1","16","6","0","0","4","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032100","Census Tract 321, Philadelphia County, Pennsylvania","3903","3711","2328","841","34","91","1","416","192","185","85","14","8","0","52","7","2","0","12","0","1","1","0","2","1","5","1","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032300","Census Tract 323, Philadelphia County, Pennsylvania","3835","3707","2358","951","29","100","1","268","128","124","47","6","10","1","34","3","2","0","12","0","0","4","0","0","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032500","Census Tract 325, Philadelphia County, Pennsylvania","5766","5514","4046","921","14","118","1","414","252","220","81","36","22","1","42","16","8","1","8","1","0","1","0","2","1","30","11","2","1","1","2","0","0","4","6","1","0","0","0","0","1","0","0","1","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032600","Census Tract 326, Philadelphia County, Pennsylvania","6942","6722","5246","912","13","205","6","340","220","209","88","23","19","1","35","16","9","1","7","0","1","0","2","1","6","10","4","2","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032900","Census Tract 329, Philadelphia County, Pennsylvania","4089","3918","2705","797","14","146","0","256","171","153","81","18","7","0","23","2","5","2","7","2","0","2","0","0","4","18","14","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033000","Census Tract 330, Philadelphia County, Pennsylvania","7645","7360","5384","1250","18","231","10","467","285","267","112","23","18","0","69","18","5","2","11","1","0","1","0","4","3","17","14","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101033101","Census Tract 331.01, Philadelphia County, Pennsylvania","4913","4841","4405","165","5","149","0","117","72","68","29","8","6","1","18","1","0","0","4","0","0","1","0","0","0","4","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033102","Census Tract 331.02, Philadelphia County, Pennsylvania","4145","4059","3617","235","13","78","1","115","86","82","37","13","7","2","19","2","0","0","1","0","1","0","0","0","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101033200","Census Tract 332, Philadelphia County, Pennsylvania","2741","2707","2346","121","0","194","0","46","34","34","9","12","9","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033300","Census Tract 333, Philadelphia County, Pennsylvania","4244","4168","3479","404","5","139","1","140","76","70","16","6","27","0","12","1","0","0","2","1","1","0","0","4","0","5","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033400","Census Tract 334, Philadelphia County, Pennsylvania","4734","4594","3141","550","12","694","2","195","140","132","33","1","38","0","35","2","5","0","2","4","0","0","1","9","2","8","1","4","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033500","Census Tract 335, Philadelphia County, Pennsylvania","3680","3561","2361","350","27","588","1","234","119","118","35","3","38","3","12","6","3","1","7","2","0","0","0","6","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033600","Census Tract 336, Philadelphia County, Pennsylvania","6866","6713","5171","585","22","555","2","378","153","139","39","6","37","0","17","2","5","0","9","6","0","4","0","8","6","12","2","2","0","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033701","Census Tract 337.01, Philadelphia County, Pennsylvania","5128","4983","4152","287","9","364","0","171","145","143","18","13","44","6","33","0","3","0","4","3","1","0","1","16","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033702","Census Tract 337.02, Philadelphia County, Pennsylvania","5175","5079","3864","430","6","641","0","138","96","91","21","5","23","2","21","2","1","1","6","2","0","2","3","2","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033800","Census Tract 338, Philadelphia County, Pennsylvania","6040","5862","4788","538","8","287","0","241","178","169","35","18","47","1","45","4","3","0","10","0","0","6","0","0","0","9","3","0","0","3","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033900","Census Tract 339, Philadelphia County, Pennsylvania","2924","2848","2379","222","7","118","1","121","76","75","27","8","21","2","12","1","1","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034000","Census Tract 340, Philadelphia County, Pennsylvania","2872","2820","2411","108","6","210","0","85","52","50","12","4","14","0","8","5","4","0","1","1","0","0","0","1","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034100","Census Tract 341, Philadelphia County, Pennsylvania","5577","5477","4928","271","9","192","2","75","100","96","33","9","22","0","12","4","0","0","6","3","0","0","0","5","2","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034200","Census Tract 342, Philadelphia County, Pennsylvania","3399","3362","2898","287","3","144","0","30","37","34","10","9","3","0","1","1","2","0","2","0","0","0","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034400","Census Tract 344, Philadelphia County, Pennsylvania","7662","7568","6273","220","19","948","1","107","94","92","11","14","25","2","12","1","0","0","1","5","0","1","2","18","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034501","Census Tract 345.01, Philadelphia County, Pennsylvania","3370","3318","2429","306","5","502","2","74","52","51","1","2","18","4","10","1","0","0","2","5","0","0","0","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034502","Census Tract 345.02, Philadelphia County, Pennsylvania","5285","5082","3573","868","9","489","0","143","203","195","37","6","56","2","48","5","3","0","20","2","0","1","0","15","0","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034600","Census Tract 346, Philadelphia County, Pennsylvania","2250","2202","1293","576","5","240","1","87","48","45","11","3","10","0","5","2","5","0","1","1","0","0","0","7","0","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034701","Census Tract 347.01, Philadelphia County, Pennsylvania","6399","6199","4448","703","25","833","2","188","200","193","32","5","61","9","17","3","3","0","2","7","0","3","8","40","3","7","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034702","Census Tract 347.02, Philadelphia County, Pennsylvania","3807","3746","3208","278","11","176","0","73","61","60","26","5","7","0","12","4","0","0","1","0","0","3","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034801","Census Tract 348.01, Philadelphia County, Pennsylvania","4299","4225","3880","223","9","62","3","48","74","72","32","4","18","2","10","0","0","0","4","1","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034802","Census Tract 348.02, Philadelphia County, Pennsylvania","5373","5219","3679","1229","13","134","4","160","154","139","48","16","23","2","12","9","4","0","14","3","0","2","1","4","1","14","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101034803","Census Tract 348.03, Philadelphia County, Pennsylvania","4390","4329","3838","282","7","117","0","85","61","54","25","4","5","0","14","0","0","0","0","0","2","0","0","4","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034900","Census Tract 349, Philadelphia County, Pennsylvania","5543","5369","3781","1042","30","300","2","214","174","157","71","15","16","0","20","3","8","3","18","0","0","1","0","2","0","17","8","4","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035100","Census Tract 351, Philadelphia County, Pennsylvania","4086","4054","3769","166","7","67","1","44","32","29","6","2","9","0","7","0","1","0","0","4","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035200","Census Tract 352, Philadelphia County, Pennsylvania","4482","4430","4034","90","5","258","1","42","52","44","5","3","8","1","16","3","2","0","1","4","0","0","0","1","0","8","4","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035301","Census Tract 353.01, Philadelphia County, Pennsylvania","5300","5194","4715","216","9","191","1","62","106","97","34","15","26","0","12","0","1","0","4","0","0","0","0","5","0","7","3","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035302","Census Tract 353.02, Philadelphia County, Pennsylvania","4462","4359","3853","252","4","161","0","89","103","91","31","9","26","0","15","1","0","0","3","2","0","0","0","4","0","10","5","1","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035500","Census Tract 355, Philadelphia County, Pennsylvania","7282","7126","5709","331","17","883","5","181","156","142","27","6","52","6","26","0","0","0","8","2","0","0","0","11","4","14","1","1","1","3","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035601","Census Tract 356.01, Philadelphia County, Pennsylvania","5439","5373","4794","51","10","454","1","63","66","60","12","2","19","1","13","0","1","0","0","1","0","0","0","7","4","6","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035602","Census Tract 356.02, Philadelphia County, Pennsylvania","3617","3555","2552","198","10","733","4","58","62","60","13","3","7","0","5","2","0","0","1","10","0","0","0","19","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035701","Census Tract 357.01, Philadelphia County, Pennsylvania","4745","4529","2733","439","25","1222","0","110","216","210","22","11","53","1","32","1","2","0","9","11","1","0","0","64","3","6","1","0","0","2","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035702","Census Tract 357.02, Philadelphia County, Pennsylvania","4405","4284","3692","132","13","373","4","70","121","121","12","2","47","0","25","1","0","0","1","10","0","2","0","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035800","Census Tract 358, Philadelphia County, Pennsylvania","5948","5801","4834","313","16","546","2","90","147","133","15","7","38","3","9","0","0","1","1","25","0","1","0","33","0","14","5","1","0","0","3","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035900","Census Tract 359, Philadelphia County, Pennsylvania","5309","5176","4271","204","12","601","0","88","133","124","13","12","45","0","5","5","7","0","2","6","0","0","2","27","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036000","Census Tract 360, Philadelphia County, Pennsylvania","3201","3104","2071","295","7","666","1","64","97","92","14","4","16","0","11","0","4","0","0","11","0","0","5","27","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036100","Census Tract 361, Philadelphia County, Pennsylvania","4083","3979","3118","679","0","70","1","111","104","93","32","5","21","0","14","7","3","3","5","0","0","0","0","2","1","9","3","2","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036201","Census Tract 362.01, Philadelphia County, Pennsylvania","4744","4625","4210","193","21","120","0","81","119","101","16","16","22","0","22","5","7","0","7","0","1","0","0","2","3","14","12","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","3","0","0","0","0","0","0"
"1400000US42101036202","Census Tract 362.02, Philadelphia County, Pennsylvania","6138","6022","5379","380","3","180","5","75","116","112","30","10","23","0","11","2","2","1","24","1","0","0","0","8","0","4","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036203","Census Tract 362.03, Philadelphia County, Pennsylvania","5129","5063","4702","140","7","136","0","78","66","63","8","10","21","0","19","3","0","0","0","0","0","0","0","1","1","3","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036301","Census Tract 363.01, Philadelphia County, Pennsylvania","3695","3586","3029","146","3","302","0","106","109","108","24","13","39","0","15","0","1","0","3","9","0","0","1","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036302","Census Tract 363.02, Philadelphia County, Pennsylvania","3543","3420","2596","554","9","93","1","167","123","115","45","3","19","0","17","1","4","3","20","1","0","0","0","0","2","7","2","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036303","Census Tract 363.03, Philadelphia County, Pennsylvania","6726","6653","6336","120","4","126","1","66","73","65","16","8","23","1","14","0","0","2","1","0","0","0","0","0","0","8","0","0","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036400","Census Tract 364, Philadelphia County, Pennsylvania","703","699","534","152","0","10","0","3","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036501","Census Tract 365.01, Philadelphia County, Pennsylvania","5562","5470","4700","453","5","228","0","84","92","84","27","2","17","0","15","6","3","0","3","1","0","0","0","10","0","8","2","1","0","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036502","Census Tract 365.02, Philadelphia County, Pennsylvania","4077","4025","3753","84","5","114","0","69","52","47","9","5","17","2","6","1","0","0","0","0","0","0","0","7","0","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036600","Census Tract 366, Philadelphia County, Pennsylvania","1643","1612","1306","104","7","171","0","24","31","27","2","3","15","0","3","0","1","0","1","0","0","1","0","1","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036700","Census Tract 367, Philadelphia County, Pennsylvania","2542","2484","1875","409","6","104","2","88","58","56","19","7","20","0","2","3","1","0","3","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101036900","Census Tract 369, Philadelphia County, Pennsylvania","6966","6678","3577","776","4","2255","7","59","288","269","62","11","121","2","8","6","8","0","3","1","0","0","16","31","0","18","3","7","0","4","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101037200","Census Tract 372, Philadelphia County, Pennsylvania","4244","4168","3140","239","2","653","0","134","76","67","15","7","20","1","13","2","6","0","0","1","0","0","1","1","0","9","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101037300","Census Tract 373, Philadelphia County, Pennsylvania","5137","5091","4232","534","7","263","1","54","46","38","14","2","6","0","5","3","2","0","1","0","0","0","3","2","0","8","4","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101037500","Census Tract 375, Philadelphia County, Pennsylvania","3771","3653","1943","1460","17","184","1","48","118","105","34","5","38","0","1","8","2","2","4","3","0","0","0","8","0","12","6","3","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
